CMDLINE python3 tmp/benchmark.py
MEM 1084.289062 1523392928.7752
MEM 1084.289062 1523392928.8755
MEM 1084.289062 1523392928.9759
MEM 839.324219 1523392929.0762
MEM 716.820312 1523392929.1766
MEM 866.605469 1523392929.2770
MEM 874.082031 1523392929.3774
MEM 874.082031 1523392929.4778
MEM 736.410156 1523392929.5781
MEM 839.277344 1523392929.6785
MEM 886.199219 1523392929.7788
MEM 732.285156 1523392929.8791
MEM 874.082031 1523392929.9795
MEM 874.082031 1523392930.0798
MEM 874.082031 1523392930.1802
MEM 874.082031 1523392930.2806
MEM 874.082031 1523392930.3809
MEM 839.324219 1523392930.4812
MEM 951.167969 1523392930.5816
MEM 961.781250 1523392930.6821
MEM 723.003906 1523392930.7825
MEM 664.324219 1523392930.8828
MEM 771.058594 1523392930.9832
MEM 959.726562 1523392931.0836
MEM 759.097656 1523392931.1840
MEM 810.917969 1523392931.2844
MEM 810.917969 1523392931.3847
MEM 768.378906 1523392931.4851
MEM 846.496094 1523392931.5854
MEM 804.988281 1523392931.6858
MEM 934.667969 1523392931.7861
MEM 961.781250 1523392931.8865
MEM 961.781250 1523392931.9868
MEM 854.789062 1523392932.0872
MEM 961.781250 1523392932.1875
MEM 972.609375 1523392932.2879
MEM 839.324219 1523392932.3883
MEM 887.789062 1523392932.4886
MEM 1051.757812 1523392932.5890
MEM 940.382812 1523392932.6894
MEM 1084.242188 1523392932.7897
MEM 1046.449219 1523392932.8901
MEM 1206.746094 1523392932.9905
MEM 774.050781 1523392933.0909
MEM 585.863281 1523392933.1913
MEM 662.433594 1523392933.2917
MEM 875.121094 1523392933.3921
MEM 669.593750 1523392933.4924
MEM 721.671875 1523392933.5928
MEM 710.070312 1523392933.6931
MEM 683.285156 1523392933.7935
MEM 805.324219 1523392933.8939
MEM 866.187500 1523392933.9942
MEM 765.800781 1523392934.0946
MEM 817.363281 1523392934.1950
MEM 622.515625 1523392934.2954
MEM 670.980469 1523392934.3957
MEM 727.441406 1523392934.4961
MEM 622.515625 1523392934.5965
MEM 753.222656 1523392934.6968
MEM 734.703125 1523392934.7971
MEM 639.011719 1523392934.8974
MEM 690.257812 1523392934.9977
MEM 761.644531 1523392935.0981
MEM 987.925781 1523392935.1985
MEM 779.562500 1523392935.2989
MEM 830.609375 1523392935.3993
MEM 797.351562 1523392935.4997
MEM 760.226562 1523392935.6000
MEM 764.351562 1523392935.7003
MEM 771.054688 1523392935.8007
MEM 867.476562 1523392935.9010
MEM 745.019531 1523392936.0014
MEM 867.476562 1523392936.1017
MEM 845.562500 1523392936.2020
MEM 798.898438 1523392936.3024
MEM 745.019531 1523392936.4027
MEM 856.390625 1523392936.5030
MEM 742.910156 1523392936.6033
MEM 861.761719 1523392936.7037
MEM 897.382812 1523392936.8040
MEM 867.523438 1523392936.9044
MEM 867.476562 1523392937.0052
MEM 867.523438 1523392937.1056
MEM 773.890625 1523392937.2059
MEM 905.890625 1523392937.3062
MEM 867.523438 1523392937.4066
MEM 745.019531 1523392937.5070
MEM 867.476562 1523392937.6077
MEM 798.382812 1523392937.7080
MEM 867.476562 1523392937.8084
MEM 755.070312 1523392937.9087
MEM 874.953125 1523392938.0091
MEM 745.019531 1523392938.1094
MEM 899.960938 1523392938.2098
MEM 867.523438 1523392938.3102
MEM 867.476562 1523392938.4106
MEM 914.183594 1523392938.5110
MEM 1112.441406 1523392938.6114
MEM 782.914062 1523392938.7117
MEM 771.089844 1523392938.8121
MEM 865.507812 1523392938.9126
MEM 754.039062 1523392939.0131
MEM 804.828125 1523392939.1135
MEM 856.132812 1523392939.2138
MEM 943.273438 1523392939.3142
MEM 877.316406 1523392939.4145
MEM 977.089844 1523392939.5149
MEM 1039.480469 1523392939.6174
MEM 928.878906 1523392939.7178
MEM 1187.464844 1523392939.8188
MEM 1187.464844 1523392939.9192
MEM 1187.464844 1523392940.0196
MEM 1187.464844 1523392940.1199
MEM 1187.464844 1523392940.2203
MEM 1187.464844 1523392940.3207
MEM 1187.464844 1523392940.4211
MEM 1187.464844 1523392940.5215
MEM 1187.464844 1523392940.6219
MEM 1187.464844 1523392940.7222
MEM 1187.464844 1523392940.8226
MEM 1187.464844 1523392940.9229
MEM 1187.464844 1523392941.0233
MEM 1187.464844 1523392941.1237
MEM 1187.464844 1523392941.2241
MEM 1187.464844 1523392941.3244
MEM 1078.453125 1523392941.4248
MEM 989.980469 1523392941.5269
MEM 989.980469 1523392941.6281
MEM 1103.675781 1523392941.7285
MEM 990.238281 1523392941.8288
MEM 1112.441406 1523392941.9292
MEM 1112.441406 1523392942.0296
MEM 1112.441406 1523392942.1300
MEM 1112.441406 1523392942.2304
MEM 1112.441406 1523392942.3307
MEM 930.167969 1523392942.4311
MEM 886.339844 1523392942.5315
MEM 1017.566406 1523392942.6319
MEM 989.980469 1523392942.7323
MEM 990.027344 1523392942.8326
MEM 867.523438 1523392942.9331
MEM 991.269531 1523392943.0334
MEM 990.027344 1523392943.1337
MEM 989.980469 1523392943.2341
MEM 989.980469 1523392943.3347
MEM 990.027344 1523392943.4351
MEM 973.222656 1523392943.5355
MEM 989.980469 1523392943.6365
MEM 990.027344 1523392943.7369
MEM 980.441406 1523392943.8372
MEM 1112.441406 1523392943.9376
MEM 1153.992188 1523392944.0379
MEM 802.250000 1523392944.1383
MEM 628.062500 1523392944.2387
MEM 659.773438 1523392944.3391
MEM 697.671875 1523392944.4395
MEM 649.460938 1523392944.5398
MEM 626.000000 1523392944.6402
MEM 622.652344 1523392944.7406
MEM 771.226562 1523392944.8411
MEM 865.644531 1523392944.9416
MEM 751.855469 1523392945.0420
MEM 804.449219 1523392945.1424
MEM 857.300781 1523392945.2428
MEM 791.894531 1523392945.3431
MEM 867.613281 1523392945.4435
MEM 824.042969 1523392945.5439
MEM 990.074219 1523392945.6443
MEM 990.074219 1523392945.7447
MEM 990.074219 1523392945.8452
MEM 990.074219 1523392945.9456
MEM 990.074219 1523392946.0460
MEM 990.074219 1523392946.1464
MEM 949.382812 1523392946.2468
MEM 876.515625 1523392946.3471
MEM 902.417969 1523392946.4475
MEM 902.417969 1523392946.5479
MEM 814.960938 1523392946.6483
MEM 867.613281 1523392946.7487
MEM 867.613281 1523392946.8492
MEM 813.988281 1523392946.9495
MEM 902.417969 1523392947.0500
MEM 902.417969 1523392947.1504
MEM 902.417969 1523392947.2508
MEM 902.417969 1523392947.3512
MEM 902.417969 1523392947.4516
MEM 785.570312 1523392947.5520
MEM 729.640625 1523392947.6523
MEM 745.156250 1523392947.7528
MEM 867.613281 1523392947.8532
MEM 867.660156 1523392947.9535
MEM 867.613281 1523392948.0545
MEM 960.167969 1523392948.1549
MEM 1112.535156 1523392948.2554
MEM 1112.535156 1523392948.3558
MEM 1112.535156 1523392948.4562
MEM 1112.535156 1523392948.5566
MEM 1112.535156 1523392948.6570
MEM 1112.535156 1523392948.7574
