CMDLINE python3 tmp/benchmark.py
MEM 839.371094 1523390797.8730
MEM 924.191406 1523390797.9734
MEM 805.082031 1523390798.0737
MEM 917.230469 1523390798.1741
MEM 924.191406 1523390798.2745
MEM 878.042969 1523390798.3748
MEM 924.191406 1523390798.4752
MEM 924.191406 1523390798.5755
MEM 924.191406 1523390798.6759
MEM 924.191406 1523390798.7763
MEM 808.691406 1523390798.8767
MEM 801.687500 1523390798.9774
MEM 822.097656 1523390799.0778
MEM 953.582031 1523390799.1781
MEM 924.238281 1523390799.2785
MEM 924.191406 1523390799.3789
MEM 1065.472656 1523390799.4793
MEM 1180.714844 1523390799.5797
MEM 1180.714844 1523390799.6800
MEM 1180.714844 1523390799.7804
MEM 1180.714844 1523390799.8807
MEM 944.605469 1523390799.9810
MEM 935.750000 1523390800.0814
MEM 876.664062 1523390800.1818
MEM 970.507812 1523390800.2821
MEM 935.750000 1523390800.3825
MEM 918.429688 1523390800.4828
MEM 935.703125 1523390800.5832
MEM 1057.132812 1523390800.6836
MEM 888.523438 1523390800.7839
MEM 970.507812 1523390800.8843
MEM 970.507812 1523390800.9846
MEM 970.507812 1523390801.0850
MEM 970.507812 1523390801.1854
MEM 966.941406 1523390801.2857
MEM 861.710938 1523390801.3861
MEM 1058.164062 1523390801.4865
MEM 1117.761719 1523390801.5869
MEM 870.476562 1523390801.6875
MEM 807.863281 1523390801.7879
MEM 925.234375 1523390801.8883
MEM 816.593750 1523390801.9888
MEM 869.703125 1523390802.0893
MEM 923.328125 1523390802.1897
MEM 935.703125 1523390802.2901
MEM 849.335938 1523390802.3905
MEM 841.601562 1523390802.4909
MEM 966.382812 1523390802.5912
MEM 1048.667969 1523390802.6916
MEM 1058.207031 1523390802.7926
MEM 1058.253906 1523390802.8931
MEM 1058.207031 1523390802.9935
MEM 1058.207031 1523390803.0944
MEM 1058.253906 1523390803.1949
MEM 1058.207031 1523390803.2952
MEM 1083.214844 1523390803.3956
MEM 954.050781 1523390803.4960
MEM 1180.667969 1523390803.5964
MEM 1180.667969 1523390803.6968
MEM 1221.445312 1523390803.7972
MEM 854.750000 1523390803.8977
MEM 625.464844 1523390803.9981
MEM 693.359375 1523390804.0984
MEM 910.183594 1523390804.1988
MEM 749.773438 1523390804.2992
MEM 799.015625 1523390804.3996
MEM 848.257812 1523390804.4999
MEM 697.207031 1523390804.6005
MEM 800.656250 1523390804.7009
MEM 1035.011719 1523390804.8012
MEM 841.859375 1523390804.9016
MEM 892.390625 1523390805.0019
MEM 817.367188 1523390805.1023
MEM 718.937500 1523390805.2027
MEM 823.863281 1523390805.3030
MEM 823.863281 1523390805.4034
MEM 759.929688 1523390805.5037
MEM 793.960938 1523390805.6042
MEM 718.941406 1523390805.7046
MEM 767.656250 1523390805.8049
MEM 836.332031 1523390805.9053
MEM 1077.132812 1523390806.0057
MEM 872.636719 1523390806.1060
MEM 926.003906 1523390806.2064
MEM 894.292969 1523390806.3068
MEM 861.035156 1523390806.4071
MEM 865.675781 1523390806.5075
MEM 868.253906 1523390806.6078
MEM 963.902344 1523390806.7082
MEM 841.445312 1523390806.8086
MEM 963.902344 1523390806.9089
MEM 940.699219 1523390807.0092
MEM 892.746094 1523390807.1095
MEM 841.445312 1523390807.2099
MEM 951.269531 1523390807.3102
MEM 833.664062 1523390807.4106
MEM 955.609375 1523390807.5109
